task_id,learner_id,VanA,C_Harrell,C_Uno,C_Gonen,IGS,ILL,RMSE,MAE
pbc,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.827142995,0.813454902,0.767775428,0.776906228,0.149048299,0.139916397,1334.446804,1105.486903
pbc,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.627917135,0.825955462,0.782619488,0.631430054,0.208029441,0.08375999,1242.0022,986.3793296
pbc,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.778030797,0.829719794,0.781594658,0.999602282,0.141476101,0.086549733,1255.238253,1040.456717
pbc,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,11848.58059,0.807054543,0.765786755,0.784955287,0.237609719,0.627136319,2441.832005,1720.827161
pbc,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.923581942,0.705321169,0.674443781,0.559385383,0.163121502,0.096870802,1631.393536,1401.86542
pbc,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.104013307,0.853880239,0.800466847,0.999532199,0.149703342,0.251150108,1262.636145,1148.814999
pbc,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.137009125,0.846469176,0.797019565,0.99934001,0.142298343,0.251482779,1251.854146,1126.209961
pbc,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.044693299,0.851541018,0.796016347,0.999418509,0.13917931,0.050769495,1342.769598,1220.225135
pbc,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.06636264,0.854380655,0.798628974,0.999545979,0.143287355,0.052638476,1354.942691,1232.575582
pbc,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.185022575,0.777996337,0.709568787,0.713162005,0.244683406,0.666681395,1209.493334,900.3337577
pbc,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.903514959,0.826285553,0.773441625,0.751251054,0.14527513,0.263234712,1182.076606,973.4226867
pbc,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.040547727,0.815108454,0.76561799,0.551567531,0.170370792,0.054010007,1617.013874,1450.470446
pbc,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,4212.533194,0.81260972,0.776077521,0.683601701,0.347297484,0.453544784,3220.107122,3033.555435
pbc,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.874111453,0.820115054,0.772617197,0.70783323,0.137149747,0.064200733,1252.192058,1052.450634
pbc,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.824891841,0.78168515,0.999595618,0.280788118,1.736051848,2006.399503,1636.28929
pbc,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.174326254,0.807200611,0.728064489,0.99908756,0.151889853,0.231755551,1411.210763,1185.781802
pbc,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.504134296,0.621853566,0.63771975,0.995077205,0.229219185,0.177848224,1460.765094,1286.941732
pbc,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.985409679,0.52874229,0.52043829,0.998497617,0.197876153,0.14262058,1804.881442,1566.221682
pbc,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.463192883,0.810386956,0.744715416,0.995425391,0.229635987,0.163360218,1133.871187,970.5378917
pbc,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.648326446,0.800554609,0.746434057,0.994112849,0.186761018,0.147511757,1421.830478,1202.013299
pbc,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.968847654,0.804953122,0.73107264,0.952930546,0.166039736,0.134215099,1732.165232,1494.782831
pharmacoSmoking,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.979358244,0.5,0.5,0.25,0.206923751,0.037917552,62.95449312,58.02353904
pharmacoSmoking,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.003385103,0.5,0.5,0.25,0.207701173,0.039334703,63.98485874,59.07255848
pharmacoSmoking,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.979358244,0.5,0.5,0.25,0.206923751,0.037917552,62.95656953,58.02567015
pharmacoSmoking,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.927505448,0.589115202,0.589115202,0.681418315,0.220048799,0.124199117,68.03848751,56.73274481
pharmacoSmoking,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.979358244,0.5,0.5,0.25,0.206923751,0.037917552,62.95449312,58.02353904
pharmacoSmoking,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.994773213,0.566125512,0.566125512,0.983454466,0.213679985,0.075735905,66.12203628,58.86253092
pharmacoSmoking,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.927683,0.582097307,0.582097307,0.750965297,0.219756163,0.157614863,746.8911773,407.6890631
pharmacoSmoking,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.917186957,0.56566529,0.56566529,0.576686874,0.215714146,0.105617349,1016.805344,468.7913101
pharmacoSmoking,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.968977747,0.534194358,0.534194358,0.964349642,0.205520255,0.043259078,62.94917979,56.91169275
pharmacoSmoking,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,2.163587385,0.498320438,0.498320438,0.970211014,0.213547015,0.053973281,69.48011509,62.08322073
pharmacoSmoking,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.077500356,0.521004118,0.521004118,0.975866556,0.234972795,0.059270662,72.65768913,65.95525145
pharmacoSmoking,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.24428044,0.511144206,0.511144206,0.97624822,0.2095511,0.046898517,66.10321914,59.69228458
pharmacoSmoking,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.285736844,0.538669154,0.538669154,0.574321061,0.279945293,0.162425584,50.46878394,37.30244786
pharmacoSmoking,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,2.022940596,0.534948476,0.534948476,0.53499689,0.200116933,0.041474521,61.48617063,55.76380323
pharmacoSmoking,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,0.968045223,0.497647494,0.497647494,0.489726901,0.209378236,0.039307322,63.43728478,58.2485411
pharmacoSmoking,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,153.4546544,0.550229535,0.550229535,0.703504816,0.543211804,0.43182604,147.2279448,140.4979062
pharmacoSmoking,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.96502624,0.524229653,0.524229653,0.512289099,0.210673016,0.040148164,63.63502074,58.02195435
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.56107299,0.56107299,0.996669874,0.524324165,2.289952184,123.9527919,108.299364
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.005117743,0.531423919,0.531423919,0.962132588,0.237221994,0.224374265,72.96173421,63.51496884
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.366267797,0.537303284,0.537303284,0.895618409,0.339854631,0.454748962,64.97074103,54.08122601
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.088510026,0.522259966,0.522259966,0.963721558,0.220600192,0.145778492,68.32220972,63.21587387
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.619576717,0.472170971,0.472170971,0.747823164,0.252836929,0.069459936,64.68562079,56.51501194
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.385799368,0.538991489,0.538991489,0.685284182,0.249042664,0.055863961,44.23868181,37.52859481
pharmacoSmoking,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.877798376,0.537727349,0.537727349,0.913029179,0.216226278,0.030036815,78.57921266,72.50668794
prostateSurvival,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.004625005,0.5,0.5,0.25,0.074119917,0.029355134,74.91356573,70.36661749
prostateSurvival,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.005884574,0.5,0.5,0.25,0.074120438,0.029369263,74.92609844,70.37994831
prostateSurvival,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.004625005,0.5,0.5,0.25,0.074119917,0.029355134,74.92057969,70.37408684
prostateSurvival,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.000150428,0.73123287,0.658049119,0.661719608,0.068298857,0.029346726,68.8508406,63.88920558
prostateSurvival,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.40133425,0.710843062,0.663692975,0.466239309,0.072609813,0.031374317,75.77101622,71.40640821
prostateSurvival,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.014291595,0.728951096,0.654231393,0.85669204,0.068324521,0.028577907,69.56798337,64.77899297
prostateSurvival,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.093666561,0.735760462,0.662564993,0.690765894,0.097891206,0.212397913,874.1073544,719.6140575
prostateSurvival,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.000555383,0.73123287,0.658049119,0.662294352,0.068279683,0.029316774,337.9062469,276.0050753
prostateSurvival,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.106424471,0.707989824,0.648241842,0.836170411,0.134224549,0.611504196,61.94686813,57.34868824
prostateSurvival,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.110344667,0.711246002,0.649434912,0.839941823,0.134110038,0.611476104,61.90321404,57.31517525
prostateSurvival,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.029756813,0.712673199,0.650501466,0.855070531,0.064210641,0.036768691,72.46100538,68.48822823
prostateSurvival,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.059441583,0.711156368,0.648885465,0.858442855,0.081718415,0.188072603,72.43668156,68.44900412
prostateSurvival,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.241883895,0.679482341,0.609657192,0.519706398,0.089365924,0.048357692,54.91301474,48.3889562
prostateSurvival,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.079633295,0.689330375,0.689897752,0.535447455,0.133095197,0.736276872,59.36627528,54.52639109
prostateSurvival,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.016756702,0.668008924,0.675141215,0.383225924,0.069853959,0.042401996,71.70045336,67.1643993
prostateSurvival,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,117.6656689,0.661376059,0.681510723,0.454508322,0.080001362,0.125670748,80.82376244,76.79996532
prostateSurvival,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.005272196,0.676690412,0.673018837,0.61787188,0.068932275,0.044299312,67.89270009,63.27528511
prostateSurvival,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.676502419,0.656196749,0.926610124,0.160204859,0.829813804,78.24821165,73.56005057
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.023018843,0.704619932,0.621173608,0.74742403,0.077907729,0.04130508,67.57527791,62.04757745
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.154614919,0.637300623,0.608795852,0.719865555,0.229501642,0.089896691,49.27879186,43.78783287
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.041904309,0.740156054,0.70774113,0.869176114,0.074174274,0.037411384,66.66114501,61.18706414
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.281592961,0.673164171,0.557463497,0.706873298,0.216486632,0.074102734,50.98641511,45.59993754
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.50074115,0.69471513,0.667808342,0.7806728,0.093352398,0.036634654,58.66916002,52.828782
prostateSurvival,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,2352.487723,0.488859951,0.52634089,0.481346923,0.091721248,0.168214303,81.12666753,76.51784982
rats,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.001043674,0.5,0.5,0.25,0.064560552,0.077158016,29.57904775,23.74514069
rats,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.005556105,0.5,0.5,0.25,0.064565009,0.077279357,29.58877451,23.75379439
rats,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.078574251,0.690622509,0.680462575,0.641932988,0.063242562,0.077399011,29.40689174,23.49932976
rats,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.063447196,0.771656418,0.793629932,0.786375666,0.060420686,0.133039073,27.66803076,22.27573475
rats,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.588414115,0.752244306,0.769891047,0.569108182,0.066885896,0.05476864,25.99783515,20.32881933
rats,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.045402188,0.764970565,0.786645782,0.849446881,0.060406819,0.067143559,28.23957794,22.62965842
rats,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.07282512,0.772661448,0.794594884,0.638089299,0.060182945,0.137119322,72.66596248,67.65401341
rats,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.022862407,0.670822644,0.687899029,0.570208395,0.062381797,0.070879041,42.04551948,34.03766582
rats,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.308543144,0.780676019,0.794036674,0.841247559,0.059438614,0.176095209,27.69090206,21.8385919
rats,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.283746648,0.767812955,0.783406639,0.845490193,0.061601244,0.179409428,27.87268044,22.23969793
rats,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.14969839,0.770282292,0.786785042,0.827239752,0.061127347,0.198027224,28.13178146,22.40603674
rats,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,2.268732252,0.752320945,0.772486115,0.85407573,0.095112403,0.385706323,28.19091634,22.36236648
rats,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.211829236,0.732467532,0.742080176,0.62531209,0.111353709,0.129751899,28.50740435,24.76808128
rats,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.240336341,0.7878016,0.803723001,0.746848834,0.056857154,0.068985728,26.67817275,21.01941338
rats,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,0.991149101,0.768937004,0.787018704,0.538952672,0.062558896,0.072278613,29.02478825,23.24791346
rats,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,96.6767563,0.748582101,0.757006371,0.586183786,0.07222299,0.228063723,32.88136016,27.01878736
rats,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.051914387,0.772251654,0.794397521,0.772538781,0.060230618,0.088142854,27.6455298,22.16527371
rats,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.717871964,0.742229176,0.906230187,0.072437758,1.206107877,32.93104519,27.07877778
rats,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.95697005,0.760214567,0.780216551,0.817082345,0.0561904,0.067924229,29.35877064,25.74643478
rats,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.079390899,0.557070976,0.581000149,0.651010954,0.374913744,0.094103967,21.59381691,19.3102402
rats,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.063699624,0.74789077,0.728034925,0.731030405,0.058997327,0.072056109,30.34143437,26.59550245
rats,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.369336634,0.701715773,0.719053745,0.653754294,0.177484629,0.059146389,35.85794341,32.2826445
rats,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,1.574270515,0.673316866,0.689055651,0.563472927,0.063484518,0.090071858,29.58348589,25.94825915
rats,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,661.3236838,0.590472901,0.594322133,0.507700855,0.067561151,0.225003875,33.4798636,29.91107153
support,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.997212179,0.5,0.5,0.25,0.217210512,0.012813115,618.3982336,589.5514816
support,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.000973617,0.5,0.5,0.25,0.21721299,0.012761043,620.3114457,591.4319607
support,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.997212179,0.5,0.5,0.25,0.217210512,0.012813115,618.400163,589.553378
support,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.992475757,0.563961303,0.56798141,0.5820804,0.207773935,0.013371805,626.3976229,568.097454
support,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.997212179,0.5,0.5,0.25,0.217210512,0.012813115,618.3982336,589.5514816
support,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.001507533,0.563421047,0.567377209,0.998030126,0.207845434,0.013327113,626.4804818,569.7778618
support,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.975563084,0.566368556,0.567372298,0.646655357,0.21076288,0.014137653,5949.329833,5048.590609
support,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.994937356,0.564200592,0.568154395,0.582030463,0.207880821,0.013398643,6929.302151,5126.11659
support,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.07989632,0.609059691,0.60617888,0.99645896,0.202289432,0.146406144,499.6629201,460.0282719
support,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.270733908,0.628679645,0.622560787,0.997897363,0.20665172,0.143098542,620.8007149,565.9909325
support,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.992085004,0.614228809,0.610719788,0.996865403,0.196755048,0.017798105,555.2145161,516.6885823
support,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.053357256,0.614001274,0.611474538,0.997077918,0.19752251,0.070605383,563.0889421,522.922144
support,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.336965472,0.573780131,0.574107158,0.509047162,0.272324835,0.070323919,349.11311,224.2450728
support,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.047705243,0.62287091,0.622675204,0.614567625,0.210635639,0.213026093,567.5404793,504.0619884
support,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.005311452,0.573354816,0.574707246,0.442197186,0.221422215,0.018032557,662.380338,636.8524471
support,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,1502.730535,0.62575401,0.623935079,0.710024416,0.614449863,0.181850057,1862.272569,1835.606425
support,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.992156974,0.573893344,0.576559436,0.584801293,0.211321696,0.019245549,663.9856397,610.5563913
support,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.55816443,0.557660925,0.999938202,0.443280951,0.706177591,533.5360637,286.1723633
support,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.980008688,0.567506444,0.56834116,0.995110583,0.208319311,0.018206386,615.4821922,560.5249367
support,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,1.47560835,0.575458503,0.578851437,0.984497547,0.28215957,0.028904289,985.9471299,953.2862931
support,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.990014343,0.57636832,0.575517488,0.998187482,0.205710549,0.018047558,613.5029805,552.3469605
support,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.707448632,0.571279585,0.572740603,0.987605441,0.209460682,0.021298905,679.7706969,625.4547253
support,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.844867519,0.583226216,0.581972468,0.976889241,0.21627154,0.025734649,500.7954414,444.7963465
support,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.638051492,0.586194539,0.584802425,0.997960901,0.211512082,0.021764753,837.04364,780.9361812
transplant,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.03348314,0.5,0.5,0.25,0.130068757,0.051739408,1322.034207,1293.909913
transplant,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.039550145,0.5,0.5,0.25,0.130273741,0.051793289,1352.751403,1325.332881
transplant,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.047805837,0.452582484,0.524553275,0.798779273,0.130168964,0.052335594,1330.658505,1301.615573
transplant,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.057197209,0.578638595,0.551219803,0.640272439,0.134020234,0.053255336,1362.999938,1318.023296
transplant,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.03348314,0.5,0.5,0.25,0.130068757,0.051739408,1322.034207,1293.909913
transplant,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,Inf,0.5,0.5,0.25,0.761995218,2.629736582,294.5112338,185.5923077
transplant,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.037294809,0.579772288,0.559103739,0.67757473,0.137548061,0.053161386,20874.15161,11913.61567
transplant,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.03348314,0.5,0.5,0.25,0.130068757,0.051739408,1322.034207,1293.909913
transplant,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.044640134,0.520178634,0.525203377,0.994689524,0.149812521,0.155052022,1029.182367,1000.221153
transplant,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,0.984680884,0.525783962,0.512735933,0.996717536,0.152756122,0.151803049,1010.312133,979.7128589
transplant,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.104742835,0.481644869,0.515529203,0.996847475,0.144488138,0.099633134,1546.274006,1514.525909
transplant,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,2.053433419,0.495680106,0.522521454,0.9975559,0.544996713,1.485794653,1235.712081,1190.661351
transplant,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.320797801,0.530118477,0.494816399,0.495424259,0.178571139,0.052704527,864.855044,799.0664379
transplant,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.914243966,0.57047525,0.536066836,0.573010671,0.159892841,0.148213516,987.3273883,959.5588407
transplant,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.04567981,0.538591027,0.480636549,0.45662021,0.130275824,0.051889469,1325.642464,1297.967817
transplant,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,2234.713652,0.565819108,0.569033504,0.58388052,0.162493153,0.218930079,1854.562168,1834.512347
transplant,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.052024669,0.583970571,0.565075648,0.599901748,0.131400785,0.052036171,1365.185496,1328.668919
transplant,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,1.54504E+11,0.55036363,0.496455246,0.998157191,0.201627304,1.089757822,1134.523516,942.0176773
transplant,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.071267349,0.503253633,0.583066374,0.910432315,0.13073178,0.082248452,1273.782182,1255.226951
transplant,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.263176703,0.579037482,0.585670817,0.958225346,0.229368832,0.050523089,917.922086,893.8373797
transplant,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.045096412,0.567023027,0.634193063,0.995037735,0.137419301,0.051700078,1394.584927,1373.119207
transplant,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.140322608,0.552969491,0.670418561,0.931476033,0.35238002,0.086871144,595.2052845,553.2236865
transplant,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.358496024,0.575452542,0.700472844,0.758119202,0.301415633,0.093812397,537.4467451,519.4361777
transplant,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,1285.036544,0.492039806,0.505507515,0.517465532,0.17531357,0.203753762,1872.447066,1857.6874
tumor,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.005967989,0.5,0.5,0.25,0.209077306,0.031141501,1284.37943,1166.832029
tumor,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.008390832,0.5,0.5,0.25,0.209078029,0.031127075,1287.726882,1170.066
tumor,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.005811028,0.497136736,0.490877378,0.646643877,0.20904972,0.031143933,1283.388188,1166.045938
tumor,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.961618961,0.631103182,0.626033807,0.640785062,0.200299308,0.036682957,1256.620267,1087.617404
tumor,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.840194637,0.579159772,0.571884441,0.444543809,0.209014204,0.03129861,1086.369648,984.3379023
tumor,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.974794138,0.631263947,0.622034204,0.998545551,0.199310441,0.033164299,1231.982958,1073.356801
tumor,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.981223001,0.636468685,0.62643131,0.71075995,0.20463443,0.035472449,9654.304721,7409.346473
tumor,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.959155334,0.630954051,0.626427889,0.641357172,0.200618348,0.036661372,2307.946925,1853.73238
tumor,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.070257556,0.629874897,0.610758734,0.997176528,0.210015409,0.14433515,1047.196613,946.9107566
tumor,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.071742374,0.62573204,0.607803595,0.997087979,0.210309312,0.144427226,1052.021952,950.9865641
tumor,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.003745371,0.62847954,0.612973082,0.997787702,0.19934889,0.03008196,1256.138747,1134.866663
tumor,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.370782302,0.626546597,0.610435247,0.997957885,0.23287082,0.359358129,1230.914934,1112.82453
tumor,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.312476903,0.591147053,0.578220582,0.489410555,0.28299015,0.187536562,659.2374868,511.8028753
